Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:02:56, 9fdd2e2d-bf13-4608-98e0-e262365bdaa3, /api/v1/visits, GET, BASIC, 572ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:46, 683595ee-d3f4-4a80-b4f8-51db9728bf26, /api/v1/auth/signup, POST, null, 29329ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:56, a6756e49-845e-4531-8179-513909cb5de8, /api/v1/visits, GET, BASIC, 607ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:36, e63fbc3f-54ff-454e-8444-b557041d3f61, /api/v1/auth/signup, POST, null, 19335ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:41, e63fbc3f-54ff-454e-8444-b557041d3f61, /api/v1/auth/signup, POST, null, 24339ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:46, e63fbc3f-54ff-454e-8444-b557041d3f61, /api/v1/auth/signup, POST, null, 29340ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:41, c460793d-661a-4577-a17c-5a008e66897d, /api/v1/auth/signup, POST, null, 24352ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:56, b7556cf1-2d17-4eb4-bac8-bed93c33c8b0, /api/v1/visits, GET, BASIC, 386ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:36, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 19350ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:41, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 24354ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:41, 683595ee-d3f4-4a80-b4f8-51db9728bf26, /api/v1/auth/signup, POST, null, 24328ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:51, 05ae6fbb-7b2e-43bb-85bc-331cbfa66470, /api/v1/pets, GET, BASIC, 204ms, CPU Load: 96.30%, Memory Load: 3.515915GB
2024-09-06 20:02:46, a4705935-d83a-4391-8408-23e1dc8cbed5, /api/v1/auth/signup, POST, null, 29347ms, CPU Load: 0.00%, Memory Load: 3.506302GB
